Data Collection - Extend what's already available	http://www.thenationaldialogue.org/ideas/data-collection-extend-whats-already-available	brocklending	None	0	0	http://www.thenationaldialogue.org/ideas/mostcomments_view/allideas_topic_view?b_start:int=455&-C=	2009-05-04
Recover Urban Refuse and Sewage Solids Energy	http://www.thenationaldialogue.org/ideas/recover-urban-refuse-and-sewage-solids-energy	rmcchesney	None	4	1	http://www.thenationaldialogue.org/ideas/mostcomments_view/allideas_topic_view?b_start:int=455&-C=	2009-05-04
Controlled Distribution of Funds to Individuals Not Banks	http://www.thenationaldialogue.org/ideas/controlled-distribution-of-funds-to-individuals-not-banks	maingate	None	0	0	http://www.thenationaldialogue.org/ideas/mostcomments_view/allideas_topic_view?b_start:int=460&-C=	2009-05-04
Public Research Infrastructure built on Open Access Repositories	http://www.thenationaldialogue.org/ideas/public-research-infrastructure-built-on-open-access-repositories	ModularFarming	None	0	0	http://www.thenationaldialogue.org/ideas/mostcomments_view/allideas_topic_view?b_start:int=460&-C=	2009-05-04
Comparative analysis tools needed to look horizontally across projects	http://www.thenationaldialogue.org/ideas/comparative-analysis-tools-needed-to-look-horizontally-across-projects	JPGDC	None	0	0	http://www.thenationaldialogue.org/ideas/mostcomments_view/allideas_topic_view?b_start:int=460&-C=	2009-05-04
Stream Line Govt. Procurement Save Millions	http://www.thenationaldialogue.org/ideas/stream-line-govt-procurement-save-millions	scottg	None	0	0	http://www.thenationaldialogue.org/ideas/mostcomments_view/allideas_topic_view?b_start:int=460&-C=	2009-05-04
Accuracy in Tax reporting	http://www.thenationaldialogue.org/ideas/accuracy-in-tax-reporting	scottr	None	0	0	http://www.thenationaldialogue.org/ideas/mostcomments_view/allideas_topic_view?b_start:int=460&-C=	2009-05-04
WILL TRANSPARENCY POLICY REVEAL CONTRACTOR  PERFORMANCE SCORES?	http://www.thenationaldialogue.org/ideas/will-transparency-policy-reveal-contractor-performance-scores	FOIAGROUP	None	0	0	http://www.thenationaldialogue.org/ideas/mostcomments_view/allideas_topic_view?b_start:int=465&-C=	2009-05-04
Mapping of stimulus projects	http://www.thenationaldialogue.org/ideas/mapping-of-stimulus-projects	rahman15	None	2	2	http://www.thenationaldialogue.org/ideas/mostcomments_view/allideas_topic_view?b_start:int=465&-C=	2009-05-04
repairing the home loan for the economy	http://www.thenationaldialogue.org/ideas/repairing-the-home-loan-for-the-economy	jcurran	None	3	1	http://www.thenationaldialogue.org/ideas/mostcomments_view/allideas_topic_view?b_start:int=465&-C=	2009-05-04
Recovery.gov	http://www.thenationaldialogue.org/ideas/recovery.gov	skladner	None	0	0	http://www.thenationaldialogue.org/ideas/mostcomments_view/allideas_topic_view?b_start:int=465&-C=	2009-05-04
businesses	http://www.thenationaldialogue.org/ideas/businesses	server2	None	0	0	http://www.thenationaldialogue.org/ideas/mostcomments_view/allideas_topic_view?b_start:int=465&-C=	2009-05-04
data revenue sharing	http://www.thenationaldialogue.org/ideas/data-revenue-sharing	DataRevenueOrg	None	1	1	http://www.thenationaldialogue.org/ideas/mostcomments_view/allideas_topic_view?b_start:int=470&-C=	2009-05-04
Links	http://www.thenationaldialogue.org/ideas/links	KevinD	None	2	1	http://www.thenationaldialogue.org/ideas/mostcomments_view/allideas_topic_view?b_start:int=470&-C=	2009-05-04
Federal Approval for Infrastruture Web Portal	http://www.thenationaldialogue.org/ideas/federal-approval-for-infrastruture-web-portal	hoffy38	None	0	0	http://www.thenationaldialogue.org/ideas/mostcomments_view/allideas_topic_view?b_start:int=470&-C=	2009-05-04
Establish a Network for Alternative Medicine Collages	http://www.thenationaldialogue.org/ideas/establish-a-network-for-alternative-medicine-collages	Dand1212	None	0	0	http://www.thenationaldialogue.org/ideas/mostcomments_view/allideas_topic_view?b_start:int=470&-C=	2009-05-04
Risk and Fraud Analysis	http://www.thenationaldialogue.org/ideas/risk-and-fraud-analysis	DRH	None	0	0	http://www.thenationaldialogue.org/ideas/mostcomments_view/allideas_topic_view?b_start:int=470&-C=	2009-05-04
The Success Of Recovery Depends Upon Collaboration	http://www.thenationaldialogue.org/ideas/the-success-of-recovery-depends-upon-collaboration	njacknis	None	0	0	http://www.thenationaldialogue.org/ideas/mostcomments_view/allideas_topic_view?b_start:int=475&-C=	2009-05-04
Data Visualization Portability	http://www.thenationaldialogue.org/ideas/data-visualization-portability	mwales	None	0	0	http://www.thenationaldialogue.org/ideas/mostcomments_view/allideas_topic_view?b_start:int=475&-C=	2009-05-04
Added incentives for Innovation and Sustained Benefits	http://www.thenationaldialogue.org/ideas/added-incentives-for-innovation-and-sustained-benefits	tdarcy	None	0	0	http://www.thenationaldialogue.org/ideas/mostcomments_view/allideas_topic_view?b_start:int=475&-C=	2009-05-04
Use of an APM solution like CA/Wily	http://www.thenationaldialogue.org/ideas/use-of-an-apm-solution-like-ca-wily	garyatmaui	None	0	0	http://www.thenationaldialogue.org/ideas/mostcomments_view/allideas_topic_view?b_start:int=475&-C=	2009-05-04
MENSAJE SEMANAL OBAMA A NACION CON SUBTITULOS EN ESPAÑOL	http://www.thenationaldialogue.org/ideas/mensaje-semanal-obama-a-nacion-con-subtitulos-en-espanol	javier	None	0	0	http://www.thenationaldialogue.org/ideas/mostcomments_view/allideas_topic_view?b_start:int=475&-C=	2009-05-04
USAC funding and audits	http://www.thenationaldialogue.org/ideas/usac-funding-and-audits	southern234	None	0	0	http://www.thenationaldialogue.org/ideas/mostcomments_view/allideas_topic_view?b_start:int=480&-C=	2009-05-04
Consolidate data collection processes; enhance content, functionality &amp; vis	http://www.thenationaldialogue.org/ideas/consolidate-data-collection-processes-enhance-content-functionality-vis	pjm	None	4	3	http://www.thenationaldialogue.org/ideas/mostcomments_view/allideas_topic_view?b_start:int=480&-C=	2009-05-04
Data Downloads	http://www.thenationaldialogue.org/ideas/data-downloads	fpalm	None	3	2	http://www.thenationaldialogue.org/ideas/mostcomments_view/allideas_topic_view?b_start:int=480&-C=	2009-05-04
Broaden &amp; continue the discussion	http://www.thenationaldialogue.org/ideas/broaden-continue-the-discussion	alanp	None	0	0	http://www.thenationaldialogue.org/ideas/mostcomments_view/allideas_topic_view?b_start:int=480&-C=	2009-05-04
What should be reported and what's needed to do so?	http://www.thenationaldialogue.org/ideas/what-should-be-reported-and-whats-needed-to-do-so-1	pabraham	None	3	3	http://www.thenationaldialogue.org/ideas/mostcomments_view/allideas_topic_view?b_start:int=480&-C=	2009-05-04
Business Intelligence	http://www.thenationaldialogue.org/ideas/business-intelligence	ccato	None	0	0	http://www.thenationaldialogue.org/ideas/mostcomments_view/allideas_topic_view?b_start:int=485&-C=	2009-05-04
Just stop	http://www.thenationaldialogue.org/ideas/just-stop-1	mendres	None	1	2	http://www.thenationaldialogue.org/ideas/mostcomments_view/allideas_topic_view?b_start:int=485&-C=	2009-05-04
Simply tell us what we can (and cannot) do with ARRA $$	http://www.thenationaldialogue.org/ideas/simply-tell-us-what-we-can-and-cannot-do-with-arra	Jim	None	0	0	http://www.thenationaldialogue.org/ideas/mostcomments_view/allideas_topic_view?b_start:int=485&-C=	2009-05-04
Maximizing Competition, Oversight, and Accountability for ARRA Funds	http://www.thenationaldialogue.org/ideas/maximizing-competition-oversight-and-accountability-for-arra-funds	JPhelan	None	3	4	http://www.thenationaldialogue.org/ideas/mostcomments_view/allideas_topic_view?b_start:int=485&-C=	2009-05-04
what do we mean by transparancy?	http://www.thenationaldialogue.org/ideas/what-do-we-mean-by-transparancy	pabraham	None	0	0	http://www.thenationaldialogue.org/ideas/mostcomments_view/allideas_topic_view?b_start:int=485&-C=	2009-05-04
